class,occurence,timestamp,id,location.lon,location.lat,location.city,location.country,location.countrycode,useragent,pageViews,application,journeys.interactions.register.0,journeys.interactions.register.1,journeys.interactions.register.2,journeys.interactions.home.0,journeys.interactions.onlinehelp.0,journeys.resources.matchkey,journeys.resources.file,journeys.metrics.home,journeys.metrics.onlinehelp,resource.interaction,resource.info.event,resource.info.channel,resource.info.application,resource.info.pagename,resource.info.href,resource.info.section,resource.info.category,resource.info.device,resource.values.web_pageViews,context.global.key,context.global.name,context.global.value,identities.ecid,identities.email,identities.mobile,identities.crmid
timeseries,always,1629879931055,10,4.4180065,50.7881573,Bruxelles,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; de-at) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,30257201415134391191633883666985916496,ivoja-111@aepdemo.com,+24377911734,+372203
timeseries,always,1629879947327,6,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.764.0 Chrome/13.0.764.0 Safari/534.35",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,69559801747237268171700933383745977954,fa-115@aepdemo.com,+80305992939,+271926
timeseries,always,1629880019179,12,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.764.0 Chrome/13.0.764.0 Safari/534.35",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,69559801747237268171700933383745977954,fa-115@aepdemo.com,+80305992939,+271926
timeseries,always,1629880021542,13,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,68070824059932647842552860163195918855,sov-123@aepdemo.com,+04119514860,+351323
timeseries,always,1629880043320,7,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,68070824059932647842552860163195918855,sov-123@aepdemo.com,+04119514860,+351323
timeseries,always,1629880038736,8,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,66374105712559520611507728083564306899,sed-128@aepdemo.com,+75472295618,+007385
timeseries,always,1629880096734,6,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,66374105712559520611507728083564306899,sed-128@aepdemo.com,+75472295618,+007385
timeseries,always,1629880166619,0,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,20388034920476999560299386604864787434,urudepwa-131@aepdemo.com,+86951724562,+217288
timeseries,always,1629880254445,6,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,20388034920476999560299386604864787434,urudepwa-131@aepdemo.com,+86951724562,+217288
timeseries,always,1629879957004,4,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,43617294263387554031952323950641321362,ma-137@aepdemo.com,+40137918212,+682649
timeseries,always,1629879968176,4,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,43617294263387554031952323950641321362,ma-137@aepdemo.com,+40137918212,+682649
timeseries,always,1629879999391,9,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,72361317613973793940123350784558736169,re-141@aepdemo.com,+94336687445,+809285
timeseries,always,1629880059826,4,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,72361317613973793940123350784558736169,re-141@aepdemo.com,+94336687445,+809285
timeseries,always,1629880043370,6,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,74218721172085308253288081417290215496,ju-143@aepdemo.com,+89773426255,+511571
timeseries,always,1629880047398,1,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,74218721172085308253288081417290215496,ju-143@aepdemo.com,+89773426255,+511571
timeseries,always,1629880629108,8,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1468.0 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,36987044812897151550713566587703850197,at-148@aepdemo.com,+48312065177,+814854
timeseries,always,1629880705058,5,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1468.0 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,36987044812897151550713566587703850197,at-148@aepdemo.com,+48312065177,+814854
timeseries,always,1629880102961,12,4.4180065,50.7881573,Bruxelles,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,82376798367289321634125006137707952810,jimok-149@aepdemo.com,+04174690746,+903213
timeseries,always,1629880114569,5,4.4180065,50.7881573,Bruxelles,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,82376798367289321634125006137707952810,jimok-149@aepdemo.com,+04174690746,+903213
timeseries,always,1629879997596,8,4.3766927,50.8235717,Bruxelles,Belgium,BE,"Mozilla/5.0 (X11; CrOS i686 12.0.742.91) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,80429829499574182821612097292181337875,noshijki-158@aepdemo.com,+15764465310,+417357
timeseries,always,1629880081965,4,4.3766927,50.8235717,Bruxelles,Belgium,BE,"Mozilla/5.0 (X11; CrOS i686 12.0.742.91) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,80429829499574182821612097292181337875,noshijki-158@aepdemo.com,+15764465310,+417357
timeseries,always,1629879996881,3,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,22917504703164066202169141601380961751,ukiov-162@aepdemo.com,+61042393066,+522883
timeseries,always,1629880028260,1,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,22917504703164066202169141601380961751,ukiov-162@aepdemo.com,+61042393066,+522883
timeseries,always,1629880157427,9,4.4180065,50.7881573,Bruxelles,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,52743484153622197310453916883192990770,jewsi-165@aepdemo.com,+73611030601,+058684
timeseries,always,1629880175753,12,4.4180065,50.7881573,Bruxelles,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,52743484153622197310453916883192990770,jewsi-165@aepdemo.com,+73611030601,+058684
timeseries,always,1629880128365,1,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,13543597369948367290090649988595281461,nino-167@aepdemo.com,+43070898199,+472591
timeseries,always,1629880116822,2,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (X11; CrOS i686 3912.101.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,44200877534800933160535396535251686209,hepu-172@aepdemo.com,+95048341150,+172973
timeseries,always,1629880200904,9,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (X11; CrOS i686 3912.101.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,44200877534800933160535396535251686209,hepu-172@aepdemo.com,+95048341150,+172973
timeseries,always,1629880066197,6,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; el-gr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,34263357308392724263589312489733303905,leine-176@aepdemo.com,+86874504545,+247365
timeseries,always,1629880132715,0,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; el-gr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,34263357308392724263589312489733303905,leine-176@aepdemo.com,+86874504545,+247365
timeseries,always,1629880092959,10,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,56103188034647652513458363399140830189,oc-179@aepdemo.com,+65185710404,+925996
timeseries,always,1629880187765,1,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,56103188034647652513458363399140830189,oc-179@aepdemo.com,+65185710404,+925996
timeseries,always,1629880665651,2,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,12172688022941341502624405108906027646,ti-182@aepdemo.com,+92307774557,+019295
timeseries,always,1629879926913,8,4.3766927,50.8235717,Bruxelles,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.17 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,57311349554196779873614102802654112858,tun-193@aepdemo.com,+63350101614,+610197
timeseries,always,1629880000004,10,4.3766927,50.8235717,Bruxelles,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.17 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,57311349554196779873614102802654112858,tun-193@aepdemo.com,+63350101614,+610197
timeseries,always,1629880054704,0,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,32128042488859997823614267449189874095,kinoje-195@aepdemo.com,+75371997454,+298106
timeseries,always,1629880060192,4,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,32128042488859997823614267449189874095,kinoje-195@aepdemo.com,+75371997454,+298106
timeseries,always,1629880120506,7,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,13124411602933657460234965492824529908,fokaj-198@aepdemo.com,+69367553704,+921452
timeseries,always,1629880150812,4,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,13124411602933657460234965492824529908,fokaj-198@aepdemo.com,+69367553704,+921452
timeseries,always,1629879999259,5,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.12 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,44191789421792608363105431079374086814,po-206@aepdemo.com,+37036710447,+952668
timeseries,always,1629880088858,0,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.12 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,44191789421792608363105431079374086814,po-206@aepdemo.com,+37036710447,+952668
